"Timestamp";"GHI";"DNI";"Zenith";"AirTemperature"
2024-10-01 00:32:10;0;0;-46,2000007629395;2,09999990463257
2024-10-01 00:32:20;0;0;-46,2000007629395;2,09999990463257
2024-10-01 00:32:30;0;0,829999983310699;-46,2000007629395;2,09999990463257
2024-10-01 00:32:40;2,01999998092651;0;-46,2999992370605;2,09999990463257
2024-10-01 00:32:50;1,99000000953674;0;-46,2999992370605;2,09999990463257
2024-10-01 00:33:00;2,97000002861023;0,209999993443489;-46,2999992370605;2,20000004768372
2024-10-01 00:33:10;0;0;-46,2999992370605;2,20000004768372
2024-10-01 00:33:20;0,550000011920929;0;-46,2999992370605;2,20000004768372
2024-10-01 00:33:30;0;0;-46,2999992370605;2,20000004768372
2024-10-01 00:33:40;0;0;-46,2999992370605;2,20000004768372
2024-10-01 00:33:50;0;0,439999997615814;-46,2999992370605;2,20000004768372
2024-10-01 00:34:00;1,91999995708466;0;-46,2999992370605;2,20000004768372
2024-10-01 00:34:10;0;0;-46,2999992370605;2,20000004768372
2024-10-01 00:34:20;1,52999997138977;0,829999983310699;-46,2999992370605;2,20000004768372
2024-10-01 00:34:30;0;0;-46,2999992370605;2,20000004768372
2024-10-01 00:34:40;0;0,180000007152557;-46,2999992370605;2,20000004768372
2024-10-01 00:34:50;0;0,379999995231628;-46,4000015258789;2,20000004768372
2024-10-01 00:35:00;0,680000007152557;0;-46,4000015258789;2,09999990463257
2024-10-01 00:35:10;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:35:20;1,83000004291534;0,469999998807907;-46,4000015258789;2,09999990463257
2024-10-01 00:35:30;0,579999983310699;0,509999990463257;-46,4000015258789;2,09999990463257
2024-10-01 00:35:40;1,13999998569489;0;-46,4000015258789;2,09999990463257
2024-10-01 00:35:50;0;2,33999991416931;-46,4000015258789;2,09999990463257
2024-10-01 00:36:00;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:36:10;0;0,0500000007450581;-46,4000015258789;2,09999990463257
2024-10-01 00:36:20;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:36:30;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:36:40;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:36:50;0;1,87999999523163;-46,4000015258789;2,09999990463257
2024-10-01 00:37:00;0;0;-46,4000015258789;2,09999990463257
2024-10-01 00:37:10;2,83999991416931;0;-46,5;2,09999990463257
2024-10-01 00:37:20;0;0;-46,5;2,09999990463257
2024-10-01 00:37:30;0;0;-46,5;2,09999990463257
2024-10-01 00:37:40;0;0;-46,5;2,20000004768372
2024-10-01 00:37:50;3,59999990463257;0;-46,5;2,20000004768372
2024-10-01 00:38:00;0;0;-46,5;2,20000004768372
2024-10-01 00:38:10;0;0;-46,5;2,20000004768372
2024-10-01 00:38:20;0;0;-46,5;2,20000004768372
2024-10-01 00:38:30;0;0,699999988079071;-46,5;2,20000004768372
2024-10-01 00:38:40;0;1,02999997138977;-46,5;2,20000004768372
2024-10-01 00:38:50;0;0;-46,5;2,20000004768372
2024-10-01 00:39:00;0;3,8199999332428;-46,5;2,20000004768372
2024-10-01 00:39:10;0;0;-46,5;2,20000004768372
2024-10-01 00:39:20;0;0;-46,5;2,20000004768372
2024-10-01 00:39:30;0;0,209999993443489;-46,5;2,20000004768372
2024-10-01 00:39:40;0,509999990463257;2,1800000667572;-46,5999984741211;2,20000004768372
2024-10-01 00:39:50;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:00;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:10;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:20;0,709999978542328;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:30;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:40;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:40:50;1,29999995231628;0;-46,5999984741211;2,29999995231628
2024-10-01 00:41:00;0,839999973773956;0;-46,5999984741211;2,29999995231628
2024-10-01 00:41:10;0;2,70000004768372;-46,5999984741211;2,29999995231628
2024-10-01 00:41:20;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:41:30;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:41:40;0;0;-46,5999984741211;2,20000004768372
2024-10-01 00:41:50;0,779999971389771;0;-46,5999984741211;2,20000004768372
2024-10-01 00:42:00;3,78999996185303;1,28999996185303;-46,5999984741211;2,20000004768372
2024-10-01 00:42:10;1,86000001430511;0;-46,5999984741211;2,29999995231628
