"ID.Results";"mes_date";"ID.Modul";"channel";"U0";"Ik";"Pmpp";"FF";"Ghor";"Tluft";"RA";"MN";"HN";"Res";"mes_time"
"2912240";"10/1/2024 6:49:41 AM";2;22;0;0;0;NA;-30003000;"12.8°C ";263;80;10;1;2
"2912241";"10/1/2024 6:50:01 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";205;50;10;1;2
"2912242";"10/1/2024 6:50:03 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";205;50;10;1;2
"2912243";"10/1/2024 6:50:05 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";205;50;10;1;1
"2912244";"10/1/2024 6:50:06 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";205;50;10;1;2
"2912245";"10/1/2024 6:50:25 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";205;80;10;1;2
"2912246";"10/1/2024 6:50:27 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";205;80;10;1;1
"2912247";"10/1/2024 6:50:29 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";205;80;10;1;1
"2912248";"10/1/2024 6:50:30 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";205;80;10;1;2
"2912249";"10/1/2024 6:50:50 AM";2;3;0,394;3,46e-05;3,9432e-06;29;-30003000;"12.8°C ";166;50;10;1;3
"2912250";"10/1/2024 6:50:53 AM";-1;7;0;0;0;NA;-30003000;"12.8°C ";166;50;10;1;1
"2912251";"10/1/2024 6:50:54 AM";2;18;0;0;0;NA;-30003000;"12.8°C ";166;50;10;1;2
"2912252";"10/1/2024 6:50:56 AM";2;22;0;0;0;NA;-30003000;"12.8°C ";166;50;10;1;1
"2912253";"10/1/2024 6:51:14 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";166;80;10;1;2
"2912254";"10/1/2024 6:51:16 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";166;80;10;1;1
"2912255";"10/1/2024 6:51:18 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";166;80;10;1;1
"2912256";"10/1/2024 6:51:19 AM";2;22;0,727;2,37e-05;8,245e-06;48;-30003000;"12.7°C ";166;80;10;1;3
"2912257";"10/1/2024 6:51:43 AM";2;3;0;0;0;NA;-30003000;"12.6°C ";205;40;20;1;2
"2912258";"10/1/2024 6:51:45 AM";-1;7;0;0;0;NA;-30003000;"12.6°C ";205;40;20;1;1
"2912259";"10/1/2024 6:51:46 AM";2;18;0;0;0;NA;-30003000;"12.6°C ";205;40;20;1;2
"2912260";"10/1/2024 6:51:48 AM";2;22;0;0;0;NA;-30003000;"12.6°C ";205;40;20;1;1
"2912261";"10/1/2024 6:52:07 AM";2;3;0;0;0;NA;-30003000;"-187568.8°C ";205;70;20;1;2
"2912262";"10/1/2024 6:52:09 AM";-1;7;0;0;0;NA;-30003000;"-187568.8°C ";205;70;20;1;1
"2912263";"10/1/2024 6:52:10 AM";2;18;0;0;0;NA;-30003000;"-187568.8°C ";205;70;20;1;2
"2912264";"10/1/2024 6:52:12 AM";2;22;0,788;3,07e-05;1,1639e-05;48;-30003000;"-187568.8°C ";205;70;20;1;3
"2912265";"10/1/2024 6:52:32 AM";2;3;0;0;0;NA;-30003000;"12.6°C ";166;40;20;1;2
"2912266";"10/1/2024 6:52:34 AM";-1;7;0;0;0;NA;-30003000;"12.6°C ";166;40;20;1;1
"2912267";"10/1/2024 6:52:35 AM";2;18;0;0;0;NA;-30003000;"12.6°C ";166;40;20;1;2
"2912268";"10/1/2024 6:52:37 AM";2;22;0;0;0;NA;-30003000;"12.6°C ";166;40;20;1;1
"2912269";"10/1/2024 6:52:56 AM";2;3;0,455;4,44e-05;6,2194e-06;31;-30003000;"12.6°C ";166;70;20;1;3
"2912270";"10/1/2024 6:52:59 AM";-1;7;0;0;0;NA;-30003000;"12.6°C ";166;70;20;1;1
"2912271";"10/1/2024 6:53:00 AM";2;18;0;0;0;NA;-30003000;"12.6°C ";166;70;20;1;2
"2912272";"10/1/2024 6:53:02 AM";2;22;0;0;0;NA;-30003000;"12.6°C ";166;70;20;1;1
"2912273";"10/1/2024 6:53:21 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";137;40;20;1;2
"2912274";"10/1/2024 6:53:23 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";137;40;20;1;1
"2912275";"10/1/2024 6:53:25 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";137;40;20;1;1
"2912276";"10/1/2024 6:53:26 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";137;40;20;1;2
"2912277";"10/1/2024 6:53:45 AM";2;3;0,424;4,23e-05;5,4934e-06;31;-30003000;"12.7°C ";137;70;20;1;3
"2912278";"10/1/2024 6:53:48 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";137;70;20;1;1
"2912279";"10/1/2024 6:53:49 AM";2;18;0,03;0,0001483;0;0;-30003000;"12.7°C ";137;70;20;1;2
"2912280";"10/1/2024 6:53:51 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";137;70;20;1;1
"2912281";"10/1/2024 6:54:09 AM";2;3;0;0;0;NA;-30003000;"-187568.8°C ";115;40;20;1;2
"2912282";"10/1/2024 6:54:11 AM";-1;7;0;0;0;NA;-30003000;"-187568.8°C ";115;40;20;1;1
"2912283";"10/1/2024 6:54:12 AM";2;18;0;0;0;NA;-30003000;"-187568.8°C ";115;40;20;1;2
"2912284";"10/1/2024 6:54:14 AM";2;22;0;0;0;NA;-30003000;"-187568.8°C ";115;40;20;1;1
"2912285";"10/1/2024 6:54:34 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";115;70;20;1;2
"2912286";"10/1/2024 6:54:36 AM";-1;7;0,788;6e-05;1,53335e-05;32;-30003000;"12.7°C ";115;70;20;1;3
"2912287";"10/1/2024 6:54:39 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;70;20;1;1
"2912288";"10/1/2024 6:54:40 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";115;70;20;1;2
"2912289";"10/1/2024 6:55:03 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";137;30;30;1;2
"2912290";"10/1/2024 6:55:05 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";137;30;30;1;1
"2912291";"10/1/2024 6:55:06 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";137;30;30;1;2
"2912292";"10/1/2024 6:55:08 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";137;30;30;1;2
"2912293";"10/1/2024 6:55:27 AM";2;3;0,515;5,75e-05;9,555e-06;32;-30003000;"12.8°C ";137;60;30;1;3
"2912294";"10/1/2024 6:55:30 AM";-1;7;0;0;0;NA;-30003000;"12.8°C ";137;60;30;1;1
"2912295";"10/1/2024 6:55:31 AM";2;18;0;0;0;NA;-30003000;"12.8°C ";137;60;30;1;2
"2912296";"10/1/2024 6:55:33 AM";2;22;0;0;0;NA;-30003000;"12.8°C ";137;60;30;1;1
"2912297";"10/1/2024 6:55:51 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912298";"10/1/2024 6:55:53 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912299";"10/1/2024 6:55:54 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912300";"10/1/2024 6:55:56 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912301";"10/1/2024 6:56:16 AM";2;3;0,515;5,42e-05;8,8998e-06;32;-30003000;"12.8°C ";115;60;30;1;3
"2912302";"10/1/2024 6:56:19 AM";-1;7;0;0;0;NA;-30003000;"12.8°C ";115;60;30;1;1
"2912303";"10/1/2024 6:56:20 AM";2;18;0;0;0;NA;-30003000;"12.8°C ";115;60;30;1;2
"2912304";"10/1/2024 6:56:22 AM";2;22;0;0;0;NA;-30003000;"12.8°C ";115;60;30;1;1
"2912305";"10/1/2024 6:56:40 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912306";"10/1/2024 6:56:42 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912307";"10/1/2024 6:56:43 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912308";"10/1/2024 6:56:45 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912309";"10/1/2024 6:57:04 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;2
"2912310";"10/1/2024 6:57:06 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;1
"2912311";"10/1/2024 6:57:08 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;1
"2912312";"10/1/2024 6:57:09 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;2
"2912313";"10/1/2024 6:57:29 AM";2;3;0,636;8,83e-05;1,96196e-05;35;-30003000;"12.7°C ";115;30;30;1;3
"2912314";"10/1/2024 6:57:32 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912315";"10/1/2024 6:57:33 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;2
"2912316";"10/1/2024 6:57:35 AM";2;22;0,909;5,78e-05;2,71488e-05;52;-30003000;"12.7°C ";115;30;30;1;3
"2912317";"10/1/2024 6:57:53 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;2
"2912318";"10/1/2024 6:57:55 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;2
"2912319";"10/1/2024 6:57:57 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;1
"2912320";"10/1/2024 6:57:58 AM";2;22;0,909;6,08e-05;2,88456e-05;52;-30003000;"12.7°C ";115;60;30;1;3
"2912321";"10/1/2024 6:59:58 AM";2;3;0,242;0,1;0,0212;88;-30003000;"12.8°C ";688;60;0;1;2
"2912322";"10/1/2024 7:00:00 AM";-1;7;0;0;0;NA;-30003000;"12.8°C ";688;60;0;1;2
"2912323";"10/1/2024 7:00:02 AM";2;18;0;0;0;NA;-30003000;"12.8°C ";688;60;0;1;1
"2912324";"10/1/2024 7:00:03 AM";2;22;0;0;0;NA;-30003000;"12.8°C ";688;60;0;1;2
"2912325";"10/1/2024 7:00:22 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";688;90;0;1;2
"2912326";"10/1/2024 7:00:24 AM";-1;7;0,03;0,1;0;0;-30003000;"12.7°C ";688;90;0;1;2
"2912327";"10/1/2024 7:00:26 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";688;90;0;1;1
"2912328";"10/1/2024 7:00:27 AM";2;22;1,182;0,0001853;0,0001188554;54;-30003000;"12.7°C ";688;90;0;1;3
"2912329";"10/1/2024 7:00:48 AM";2;3;0,121;0,1;0,0091;75;-30003000;"12.7°C ";544;60;0;1;2
"2912330";"10/1/2024 7:00:50 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";544;60;0;1;2
"2912331";"10/1/2024 7:00:52 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";544;60;0;1;1
"2912332";"10/1/2024 7:00:53 AM";2;22;0,121;0,1;0,0091;75;-30003000;"12.7°C ";544;60;0;1;2
"2912333";"10/1/2024 7:01:12 AM";2;3;0,03;0,1;0;0;-30003000;"12.7°C ";544;90;0;1;2
"2912334";"10/1/2024 7:01:14 AM";-1;7;0;0;0;NA;-30003000;"12.7°C ";544;90;0;1;1
"2912335";"10/1/2024 7:01:15 AM";2;18;0,061;0,2;0,003;25;-30003000;"12.7°C ";544;90;0;1;2
"2912336";"10/1/2024 7:01:17 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";544;90;0;1;2
"2912337";"10/1/2024 7:01:39 AM";2;3;0;0;0;NA;-30003000;"12.7°C ";358;60;0;1;2
"2912338";"10/1/2024 7:01:41 AM";-1;7;0,03;0,1;0;0;-30003000;"12.7°C ";358;60;0;1;2
"2912339";"10/1/2024 7:01:43 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";358;60;0;1;1
"2912340";"10/1/2024 7:01:44 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";358;60;0;1;2
"2912341";"10/1/2024 7:02:03 AM";2;3;0,03;0,1;0;0;-30003000;"12.7°C ";358;90;0;1;2
"2912342";"10/1/2024 7:02:05 AM";-1;7;0,788;0,2;0,1334;85;-30003000;"12.7°C ";358;90;0;1;3
"2912343";"10/1/2024 7:02:08 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";358;90;0;1;1
"2912344";"10/1/2024 7:02:09 AM";2;22;0,03;0,1;0;0;-30003000;"12.7°C ";358;90;0;1;2
"2912345";"10/1/2024 7:02:29 AM";2;3;0,03;0,1;0;0;-30003000;"12.7°C ";263;60;0;1;2
"2912346";"10/1/2024 7:02:31 AM";-1;7;0,091;0,1;0,0061;67;-30003000;"12.7°C ";263;60;0;1;2
"2912347";"10/1/2024 7:02:33 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";263;60;0;1;1
"2912348";"10/1/2024 7:02:34 AM";2;22;1,212;0,0002021;0,0001326796;54;-30003000;"12.7°C ";263;60;0;1;4
"2912349";"10/1/2024 7:02:53 AM";2;3;0,455;0,2;0,0788;87;-30003000;"12.7°C ";263;90;0;1;3
"2912350";"10/1/2024 7:02:56 AM";-1;7;0,364;0,2;0,0666;91;-30003000;"12.7°C ";263;90;0;1;2
"2912351";"10/1/2024 7:02:58 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";263;90;0;1;1
"2912352";"10/1/2024 7:02:59 AM";2;22;0;0;0;NA;-30003000;"12.7°C ";263;90;0;1;2
"2912353";"10/1/2024 7:03:22 AM";2;3;0,788;0,3;0,103;44;-30003000;"12.7°C ";358;50;10;1;3
"2912354";"10/1/2024 7:03:25 AM";-1;7;0,121;0,2;0,0091;38;-30003000;"12.7°C ";358;50;10;1;2
"2912355";"10/1/2024 7:03:27 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";358;50;10;1;2
"2912356";"10/1/2024 7:03:29 AM";2;22;1;0,2;0,1818;91;-30003000;"12.7°C ";358;50;10;1;3
"2912357";"10/1/2024 7:03:46 AM";2;3;0,152;0,2;0,0242;80;-30003000;"12.7°C ";358;80;10;1;2
"2912358";"10/1/2024 7:03:48 AM";-1;7;1,151;0,3;0,2181;63;-30003000;"12.7°C ";358;80;10;1;3
"2912359";"10/1/2024 7:03:52 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";358;80;10;1;1
"2912360";"10/1/2024 7:03:53 AM";2;22;0,97;0,3;0,1696;58;-30003000;"12.7°C ";358;80;10;1;3
"2912361";"10/1/2024 7:04:12 AM";2;3;0,879;0,3;0,1394;53;-30003000;"12.7°C ";263;50;10;1;3
"2912362";"10/1/2024 7:04:15 AM";-1;7;1,212;0,3;0,2;55;-30003000;"12.7°C ";263;50;10;1;4
"2912363";"10/1/2024 7:04:19 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";263;50;10;1;1
"2912364";"10/1/2024 7:04:20 AM";2;22;1,061;0,2;0,1636;77;-30003000;"12.7°C ";263;50;10;1;4
"2912365";"10/1/2024 7:04:37 AM";2;3;0,818;0,2;0,109;67;-30003000;"12.7°C ";263;80;10;1;2
"2912366";"10/1/2024 7:04:39 AM";-1;7;1,242;0,4;0,2637;53;-30003000;"12.7°C ";263;80;10;1;4
"2912367";"10/1/2024 7:04:43 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";263;80;10;1;1
"2912368";"10/1/2024 7:04:44 AM";2;22;1,061;0,3;0,1636;51;-30003000;"12.7°C ";263;80;10;1;4
"2912369";"10/1/2024 7:05:02 AM";2;3;0,97;0,3;0,1635;56;-30003000;"12.7°C ";205;50;10;1;3
"2912370";"10/1/2024 7:05:05 AM";-1;7;1,091;0,3;0,206;63;-30003000;"12.7°C ";205;50;10;1;4
"2912371";"10/1/2024 7:05:09 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";205;50;10;1;1
"2912372";"10/1/2024 7:05:10 AM";2;22;0,848;0,2;0,0818;48;-30003000;"12.7°C ";205;50;10;1;3
"2912373";"10/1/2024 7:05:25 AM";2;3;0,364;0,2;0,0484;66;-30003000;"12.7°C ";205;80;10;1;3
"2912374";"10/1/2024 7:05:28 AM";-1;7;1,242;0,4;0,3;60;-30003000;"12.7°C ";205;80;10;1;3
"2912375";"10/1/2024 7:05:31 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";205;80;10;1;2
"2912376";"10/1/2024 7:05:33 AM";2;22;1,242;0,4;0,2817;57;-30003000;"12.7°C ";205;80;10;1;3
"2912377";"10/1/2024 7:05:50 AM";2;3;1,03;0,3;0,1696;55;-30003000;"12.6°C ";166;50;10;1;4
"2912378";"10/1/2024 7:05:54 AM";-1;7;1,242;0,4;0,291;59;-30003000;"12.6°C ";166;50;10;1;3
"2912379";"10/1/2024 7:05:57 AM";2;18;0;0;0;NA;-30003000;"12.6°C ";166;50;10;1;2
"2912380";"10/1/2024 7:05:59 AM";2;22;1;0,2;0,1272;64;-30003000;"12.6°C ";166;50;10;1;3
"2912381";"10/1/2024 7:06:14 AM";2;3;0,727;0,2;0,1212;83;-30003000;"12.7°C ";166;80;10;1;3
"2912382";"10/1/2024 7:06:17 AM";-1;7;1,333;0,5;0,3453;52;-30003000;"12.7°C ";166;80;10;1;4
"2912383";"10/1/2024 7:06:21 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";166;80;10;1;1
"2912384";"10/1/2024 7:06:22 AM";2;22;1,151;0,3;0,206;60;-30003000;"12.7°C ";166;80;10;1;3
"2912385";"10/1/2024 7:06:43 AM";2;3;1,03;0,3;0,2181;71;-30003000;"12.7°C ";205;40;20;1;4
"2912386";"10/1/2024 7:06:47 AM";-1;7;1,212;0,4;0,3183;66;-30003000;"12.7°C ";205;40;20;1;3
"2912387";"10/1/2024 7:06:50 AM";2;18;0,03;0,0002519;0;0;-30003000;"12.7°C ";205;40;20;1;2
"2912388";"10/1/2024 7:06:52 AM";2;22;1,151;0,3;0,2637;76;-30003000;"12.7°C ";205;40;20;1;3
"2912389";"10/1/2024 7:07:07 AM";2;3;1;0,4;0,2091;52;-30003000;"12.7°C ";205;70;20;1;3
"2912390";"10/1/2024 7:07:10 AM";-1;7;1,303;0,6;0,5455;70;-30003000;"12.7°C ";205;70;20;1;4
"2912391";"10/1/2024 7:07:14 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";205;70;20;1;2
"2912392";"10/1/2024 7:07:16 AM";2;22;1,303;0,4;0,2637;51;-30003000;"12.7°C ";205;70;20;1;3
"2912393";"10/1/2024 7:07:32 AM";2;3;1,03;0,4;0,2544;62;-30003000;"12.7°C ";166;40;20;1;4
"2912394";"10/1/2024 7:07:36 AM";-1;7;1,303;0,4;0,3636;70;-30003000;"12.7°C ";166;40;20;1;3
"2912395";"10/1/2024 7:07:39 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";166;40;20;1;2
"2912396";"10/1/2024 7:07:41 AM";2;22;1,242;0,4;0,2544;51;-30003000;"12.7°C ";166;40;20;1;3
"2912397";"10/1/2024 7:07:57 AM";2;3;1,061;0,4;0,2788;66;-30003000;"12.7°C ";166;70;20;1;3
"2912398";"10/1/2024 7:08:00 AM";-1;7;1,303;0,5;0,388;60;-30003000;"12.7°C ";166;70;20;1;3
"2912399";"10/1/2024 7:08:03 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";166;70;20;1;2
"2912400";"10/1/2024 7:08:05 AM";2;22;1,303;0,4;0,3152;60;-30003000;"12.7°C ";166;70;20;1;3
"2912401";"10/1/2024 7:08:21 AM";2;3;1,151;0,6;0,3272;47;-30003000;"12.7°C ";137;40;20;1;4
"2912402";"10/1/2024 7:08:25 AM";-1;7;1,242;0,4;0,2817;57;-30003000;"12.7°C ";137;40;20;1;3
"2912403";"10/1/2024 7:08:28 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";137;40;20;1;2
"2912404";"10/1/2024 7:08:30 AM";2;22;1,061;0,2;0,1818;86;-30003000;"12.7°C ";137;40;20;1;3
"2912405";"10/1/2024 7:08:45 AM";2;3;1;0,4;0,1818;45;-30003000;"12.7°C ";137;70;20;1;3
"2912406";"10/1/2024 7:08:49 AM";-1;7;1,364;0,6;0,4604;56;-30003000;"12.7°C ";137;70;20;1;3
"2912407";"10/1/2024 7:08:52 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";137;70;20;1;2
"2912408";"10/1/2024 7:08:54 AM";2;22;1,303;0,4;0,3272;63;-30003000;"12.7°C ";137;70;20;1;3
"2912409";"10/1/2024 7:09:09 AM";2;3;1,182;0,6;0,3635;51;-30003000;"12.7°C ";115;40;20;1;4
"2912410";"10/1/2024 7:09:13 AM";-1;7;1,333;0,5;0,4;60;-30003000;"12.7°C ";115;40;20;1;3
"2912411";"10/1/2024 7:09:16 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";115;40;20;1;2
"2912412";"10/1/2024 7:09:18 AM";2;22;1,121;0,3;0,2181;65;-30003000;"12.7°C ";115;40;20;1;3
"2912413";"10/1/2024 7:09:34 AM";2;3;1,091;0,5;0,2668;49;-30003000;"12.7°C ";115;70;20;1;4
"2912414";"10/1/2024 7:09:38 AM";-1;7;1,364;0,6;0,4604;56;-30003000;"12.7°C ";115;70;20;1;3
"2912415";"10/1/2024 7:09:41 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";115;70;20;1;2
"2912416";"10/1/2024 7:09:43 AM";2;22;1,242;0,4;0,291;59;-30003000;"12.7°C ";115;70;20;1;3
"2912417";"10/1/2024 7:10:03 AM";2;3;1,242;0,8;0,5274;53;-30003000;"12.7°C ";137;30;30;1;4
"2912418";"10/1/2024 7:10:07 AM";-1;7;1,333;0,6;0,5;63;-30003000;"12.7°C ";137;30;30;1;3
"2912419";"10/1/2024 7:10:11 AM";2;18;0,03;0,4;0;0;-30003000;"12.7°C ";137;30;30;1;1
"2912420";"10/1/2024 7:10:12 AM";2;22;1,273;0,4;0,2727;54;-30003000;"12.7°C ";137;30;30;1;4
"2912421";"10/1/2024 7:10:27 AM";2;3;1,151;0,6;0,3272;47;-30003000;"12.7°C ";137;60;30;1;4
"2912422";"10/1/2024 7:10:31 AM";-1;7;1,394;0,7;0,618;63;-30003000;"12.7°C ";137;60;30;1;3
"2912423";"10/1/2024 7:10:34 AM";2;18;0,03;0,3;0;0;-30003000;"12.7°C ";137;60;30;1;2
"2912424";"10/1/2024 7:10:36 AM";2;22;1,333;0,5;0,4364;65;-30003000;"12.7°C ";137;60;30;1;4
"2912425";"10/1/2024 7:10:51 AM";2;3;1,242;0,7;0,5;58;-30003000;"12.7°C ";115;30;30;1;4
"2912426";"10/1/2024 7:10:55 AM";-1;7;1,333;0,6;0,4244;53;-30003000;"12.7°C ";115;30;30;1;3
"2912427";"10/1/2024 7:10:59 AM";2;18;0,03;0,1;0;0;-30003000;"12.7°C ";115;30;30;1;1
"2912428";"10/1/2024 7:11:00 AM";2;22;1,303;0,5;0,3363;52;-30003000;"12.7°C ";115;30;30;1;4
"2912429";"10/1/2024 7:11:16 AM";2;3;1,151;0,6;0,3635;53;-30003000;"12.7°C ";115;60;30;1;4
"2912430";"10/1/2024 7:11:20 AM";-1;7;1,424;0,8;0,7847;69;-30003000;"12.7°C ";115;60;30;1;4
"2912431";"10/1/2024 7:11:24 AM";2;18;0,03;0,4;0;0;-30003000;"12.7°C ";115;60;30;1;1
"2912432";"10/1/2024 7:11:25 AM";2;22;1,303;0,4;0,388;74;-30003000;"12.7°C ";115;60;30;1;4
"2912433";"10/1/2024 7:11:40 AM";2;3;1,242;0,8;0,5454;55;-30003000;"12.7°C ";115;30;30;1;4
"2912434";"10/1/2024 7:11:44 AM";-1;7;1,364;0,7;0,5755;60;-30003000;"12.7°C ";115;30;30;1;3
"2912435";"10/1/2024 7:11:48 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912436";"10/1/2024 7:11:49 AM";2;22;1,333;0,5;0,4244;64;-30003000;"12.7°C ";115;30;30;1;4
"2912437";"10/1/2024 7:12:04 AM";2;3;1,212;0,7;0,409;48;-30003000;"12.7°C ";115;60;30;1;4
"2912438";"10/1/2024 7:12:08 AM";-1;7;1,454;1;0,9208;63;-30003000;"12.7°C ";115;60;30;1;4
"2912439";"10/1/2024 7:12:12 AM";2;18;0,03;0,2;0;0;-30003000;"12.7°C ";115;60;30;1;1
"2912440";"10/1/2024 7:12:13 AM";2;22;1,333;0,5;0,3516;53;-30003000;"12.7°C ";115;60;30;1;4
"2912441";"10/1/2024 7:12:29 AM";2;3;1,303;1;0,7;54;-30003000;"12.7°C ";115;30;30;1;4
"2912442";"10/1/2024 7:12:33 AM";-1;7;1,424;0,8;0,7;61;-30003000;"12.7°C ";115;30;30;1;4
"2912443";"10/1/2024 7:12:37 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;30;30;1;1
"2912444";"10/1/2024 7:12:38 AM";2;22;1,394;0,5;0,4545;65;-30003000;"12.7°C ";115;30;30;1;4
"2912445";"10/1/2024 7:12:53 AM";2;3;1,212;0,7;0,4244;50;-30003000;"12.7°C ";115;60;30;1;4
"2912446";"10/1/2024 7:12:57 AM";-1;7;1,454;1,1;0,9819;61;-30003000;"12.7°C ";115;60;30;1;4
"2912447";"10/1/2024 7:13:01 AM";2;18;0;0;0;NA;-30003000;"12.7°C ";115;60;30;1;1
"2912448";"10/1/2024 7:13:02 AM";2;22;1,394;0,6;0,5305;63;-30003000;"12.7°C ";115;60;30;1;4
"2912449";"10/1/2024 7:14:58 AM";2;3;1,394;1,5;1,2001;57;-30003000;"12.7°C ";688;60;0;1;4
"2912450";"10/1/2024 7:15:02 AM";-1;7;1,485;1,3;1,2661;66;-30003000;"12.7°C ";688;60;0;1;4
"2912451";"10/1/2024 7:15:06 AM";2;18;0,03;0,4;0;0;-30003000;"12.7°C ";688;60;0;1;2
"2912452";"10/1/2024 7:15:08 AM";2;22;1,515;1,3;1,2331;63;-30003000;"12.7°C ";688;60;0;1;3
"2912453";"10/1/2024 7:15:22 AM";2;3;1,364;1,3;1,067;60;-30003000;"12.7°C ";688;90;0;1;4
"2912454";"10/1/2024 7:15:26 AM";-1;7;1,515;1,5;1,5366;68;-30003000;"12.7°C ";688;90;0;1;4
"2912455";"10/1/2024 7:15:30 AM";2;18;0,03;0,3;0;0;-30003000;"12.7°C ";688;90;0;1;2
"2912456";"10/1/2024 7:15:32 AM";2;22;1,515;1,4;1,4184;67;-30003000;"12.7°C ";688;90;0;1;3
"2912457";"10/1/2024 7:15:51 AM";2;3;1,394;1,6;1,3793;62;-30003000;"12.7°C ";544;60;0;1;4
"2912458";"10/1/2024 7:15:55 AM";-1;7;1,485;1,4;1,4184;68;-30003000;"12.7°C ";544;60;0;1;3
"2912459";"10/1/2024 7:15:58 AM";2;18;0,03;0,5;0;0;-30003000;"12.7°C ";544;60;0;1;2
"2912460";"10/1/2024 7:16:00 AM";2;22;1,515;1,3;1,3812;70;-30003000;"12.7°C ";544;60;0;1;4
"2912461";"10/1/2024 7:16:16 AM";2;3;1,364;1,3;1,067;60;-30003000;"12.7°C ";544;90;0;1;4
"2912462";"10/1/2024 7:16:20 AM";-1;7;1,515;1,7;1,818;71;-30003000;"12.7°C ";544;90;0;1;4
"2912463";"10/1/2024 7:16:24 AM";2;18;0,03;0,4;0;0;-30003000;"12.7°C ";544;90;0;1;1
"2912464";"10/1/2024 7:16:25 AM";2;22;1,515;1,5;1,5366;68;-30003000;"12.7°C ";544;90;0;1;4
