"Timestamp";"Pcorr A";"Pnorm A";"Pcorr B";"Pnorm B";"Pcorr C";"Pnorm C";"Pcorr D";"Pnorm D";"Pcorr E";"Pnorm E";"Pcorr F";"Pnorm F";"TModuleMean"
2024-10-01 03:02:00;0;0;0;0;0;0;0;0;0;0;0;0;1,46846153644415
2024-10-01 03:02:10;0;0;0;0;0;0;0;0;0;0;0;0;1,47153845658669
2024-10-01 03:02:20;0;0;0;0;0;0;0;0;0;0;0;0;1,4761538368005
2024-10-01 03:02:30;0;0;0;0;0;0;0;0;0;0;0;0;1,47692306683614
2024-10-01 03:02:40;0;0;0;0;0;0;0;0;0;0;0;0;1,47999998697868
2024-10-01 03:02:50;0;0;0;0;0;0;0;0;0;0;0;0;1,47999998697868
2024-10-01 03:03:00;0;0;0;0;0;0;0;0;0;0;0;0;1,47923075694304
2024-10-01 03:03:10;0;0;0;0;0;0;0;0;0;0;0;0;1,47769229687177
2024-10-01 03:03:20;0;0;0;0;0;0;0;0;0;0;0;0;1,47461537672923
2024-10-01 03:03:30;0;0;0;0;0;0;0;0;0;0;0;0;1,47076922655106
2024-10-01 03:03:40;0;0;0;0;0;0;0;0;0;0;0;0;1,46769230640852
2024-10-01 03:03:50;0;0;0;0;0;0;0;0;0;0;0;0;1,46307691702476
2024-10-01 03:04:00;0;0;0;0;0;0;0;0;0;0;0;0;1,45692307673968
2024-10-01 03:04:10;0;0;0;0;0;0;0;0;0;0;0;0;1,45230769194089
2024-10-01 03:04:20;0;0;0;0;0;0;0;0;0;0;0;0;1,44538460786526
2024-10-01 03:04:30;0;0;0;0;0;0;0;0;0;0;0;0;1,43999998844587
2024-10-01 03:04:40;0;0;0;0;0;0;0;0;0;0;0;0;1,43230768808952
2024-10-01 03:04:50;0;0;0;0;0;0;0;0;0;0;0;0;1,4253846177688
2024-10-01 03:05:00;0;0;0;0;0;0;0;0;0;0;0;0;1,41615383900129
2024-10-01 03:05:10;0;0;0;0;0;0;0;0;0;0;0;0;1,40999999413123
2024-10-01 03:05:20;0;0;0;0;0;0;0;0;0;0;0;0;1,40230769377488
2024-10-01 03:05:30;0;0;0;0;0;0;0;0;0;0;0;0;1,39076923407041
2024-10-01 03:05:40;0;0;0;0;0;0;0;0;0;0;0;0;1,38230768992351
2024-10-01 03:05:50;0;0;0;0;0;0;0;0;0;0;0;0;1,37307692032594
2024-10-01 03:06:00;0;0;0;0;0;0;0;0;0;0;0;0;1,36307691610776
2024-10-01 03:06:10;0;0;0;0;0;0;0;0;0;0;0;0;1,35153846098826
2024-10-01 03:06:20;0;0;0;0;0;0;0;0;0;0;0;0;1,34076924048937
2024-10-01 03:06:30;0;0;0;0;0;0;0;0;0;0;0;0;1,32923078995485
2024-10-01 03:06:40;0;0;0;0;0;0;0;0;0;0;0;0;1,32000002494225
2024-10-01 03:06:50;0;0;0;0;0;0;0;0;0;0;0;0;1,30846153314297
2024-10-01 03:07:00;0;0;0;0;0;0;0;0;0;0;0;0;1,29769230347413
2024-10-01 03:07:10;0;0;0;0;0;0;0;0;0;0;0;0;1,28923076849717
2024-10-01 03:07:20;0;0;0;0;0;0;0;0;0;0;0;0;1,282307691299
2024-10-01 03:07:30;0;0;0;0;0;0;0;0;0;0;0;0;1,27153844329027
2024-10-01 03:07:40;0;0;0;0;0;0;0;0;0;0;0;0;1,26384614293392
2024-10-01 03:07:50;0;0;0;0;0;0;0;0;0;0;0;0;1,25461537562884
2024-10-01 03:08:00;0;0;0;0;0;0;0;0;0;0;0;0;1,24692307527249
2024-10-01 03:08:10;0;0;0;0;0;0;0;0;0;0;0;0;1,24000000495177
2024-10-01 03:08:20;0;0;0;0;0;0;0;0;0;0;0;0;1,23153846997481
2024-10-01 03:08:30;0;0;0;0;0;0;0;0;0;0;0;0;1,22461539277664
2024-10-01 03:08:40;0;0;0;0;0;0;0;0;0;0;0;0;1,21692306949542
2024-10-01 03:08:50;0;0;0;0;0;0;0;0;0;0;0;0;1,20923075996912
2024-10-01 03:09:00;0;0;0;0;0;0;0;0;0;0;0;0;1,19846153717775
2024-10-01 03:09:10;0;0;0;0;0;0;0;0;0;0;0;0;1,19153846685703
2024-10-01 03:09:20;0;0;0;0;0;0;0;0;0;0;0;0;1,18076923718819
2024-10-01 03:09:30;0;0;0;0;0;0;0;0;0;0;0;0;1,17230769762626
2024-10-01 03:09:40;0;0;0;0;0;0;0;0;0;0;0;0;1,16230768653063
2024-10-01 03:09:50;0;0;0;0;0;0;0;0;0;0;0;0;1,15307691693306
2024-10-01 03:10:00;0;0;0;0;0;0;0;0;0;0;0;0;1,14461538424859
2024-10-01 03:10:10;0;0;0;0;0;0;0;0;0;0;0;0;1,13615384239417
2024-10-01 03:10:20;0;0;0;0;0;0;0;0;0;0;0;0;1,13076922755975
2024-10-01 03:10:30;0;0;0;0;0;0;0;0;0;0;0;0;1,12307691574097
2024-10-01 03:10:40;0;0;0;0;0;0;0;0;0;0;0;0;1,11769230549152
2024-10-01 03:10:50;0;0;0;0;0;0;0;0;0;0;0;0;1,11153846520644
2024-10-01 03:11:00;0;0;0;0;0;0;0;0;0;0;0;0;1,10769231273578
2024-10-01 03:11:10;0;0;0;0;0;0;0;0;0;0;0;0;1,10307693022948
2024-10-01 03:11:20;0;0;0;0;0;0;0;0;0;0;0;0;1,1007692355376
2024-10-01 03:11:30;0;0;0;0;0;0;0;0;0;0;0;0;1,09692308535943
2024-10-01 03:11:40;0;0;0;0;0;0;0;0;0;0;0;0;1,09461538608258
2024-10-01 03:11:50;0;0;0;0;0;0;0;0;0;0;0;0;1,09461538608258
2024-10-01 03:12:00;0;0;0;0;0;0;0;0;0;0;0;0;1,09230769597567
2024-10-01 03:12:10;0;0;0;0;0;0;0;0;0;0;0;0;1,09307692830379
2024-10-01 03:12:20;0;0;0;0;0;0;0;0;0;0;0;0;1,09076923361191
2024-10-01 03:12:30;0;0;0;0;0;0;0;0;0;0;0;0;1,09307692830379
2024-10-01 03:12:40;0;0;0;0;0;0;0;0;0;0;0;0;1,09000000816125
2024-10-01 03:12:50;0;0;0;0;0;0;0;0;0;0;0;0;1,09000000816125
2024-10-01 03:13:00;0;0;0;0;0;0;0;0;0;0;0;0;1,08769231805435
2024-10-01 03:13:10;0;0;0;0;0;0;0;0;0;0;0;0;1,08461539561932
2024-10-01 03:13:20;0;0;0;0;0;0;0;0;0;0;0;0;1,08384616558368
2024-10-01 03:13:30;0;0;0;0;0;0;0;0;0;0;0;0;1,08384616099871
2024-10-01 03:13:40;0;0;0;0;0;0;0;0;0;0;0;0;1,08076923168623
2024-10-01 03:13:50;0;0;0;0;0;0;0;0;0;0;0;0;1,07615385147241
2024-10-01 03:14:00;0;0;0;0;0;0;0;0;0;0;0;0;1,07384615907302
2024-10-01 03:14:10;0;0;0;0;0;0;0;0;0;0;0;0;1,07076923893048
2024-10-01 03:14:20;0;0;0;0;0;0;0;0;0;0;0;0;1,06846154653109
2024-10-01 03:14:30;0;0;0;0;0;0;0;0;0;0;0;0;1,06461539635291
2024-10-01 03:14:40;0;0;0;0;0;0;0;0;0;0;0;0;1,0600000161391
2024-10-01 03:14:50;0;0;0;0;0;0;0;0;0;0;0;0;1,05923078610347
2024-10-01 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1,05769231915474
2024-10-01 03:15:10;0;0;0;0;0;0;0;0;0;0;0;0;1,05538462675535
2024-10-01 03:15:20;0;0;0;0;0;0;0;0;0;0;0;0;1,05384616668408
2024-10-01 03:15:30;0;0;0;0;0;0;0;0;0;0;0;0;1,05230770661281
2024-10-01 03:15:40;0;0;0;0;0;0;0;0;0;0;0;0;1,04846154153347
2024-10-01 03:15:50;0;0;0;0;0;0;0;0;0;0;0;0;1,04615385142656
2024-10-01 03:16:00;0;0;0;0;0;0;0;0;0;0;0;0;1,04307693128402
2024-10-01 03:16:10;0;0;0;0;0;0;0;0;0;0;0;0;1,03923078110585
2024-10-01 03:16:20;0;0;0;0;0;0;0;0;0;0;0;0;1,03692308641397
2024-10-01 03:16:30;0;0;0;0;0;0;0;0;0;0;0;0;1,03153846584834
2024-10-01 03:16:40;0;0;0;0;0;0;0;0;0;0;0;0;1,02846154341331
2024-10-01 03:16:50;0;0;0;0;0;0;0;0;0;0;0;0;1,02461539323513
2024-10-01 03:17:00;0;0;0;0;0;0;0;0;0;0;0;0;1,01846154263386
2024-10-01 03:17:10;0;0;0;0;0;0;0;0;0;0;0;0;1,01538462249132
2024-10-01 03:17:20;0;0;0;0;0;0;0;0;0;0;0;0;1,0115384631432
2024-10-01 03:17:30;0;0;0;0;0;0;0;0;0;0;0;0;1,00923076845132
2024-10-01 03:17:40;0;0;0;0;0;0;0;0;0;0;0;0;1,00461537677508
2024-10-01 03:17:50;0;0;0;0;0;0;0;0;0;0;0;0;0,999230759648176
2024-10-01 03:18:00;0;0;0;0;0;0;0;0;0;0;0;0;0,999230759648176
2024-10-01 03:18:10;0;0;0;0;0;0;0;0;0;0;0;0;0,996923069541271
2024-10-01 03:18:20;0;0;0;0;0;0;0;0;0;0;0;0;0,994615379434366
2024-10-01 03:18:30;0;0;0;0;0;0;0;0;0;0;0;0;0,995384618639946
2024-10-01 03:18:40;0;0;0;0;0;0;0;0;0;0;0;0;0,994615384019338
2024-10-01 03:18:50;0;0;0;0;0;0;0;0;0;0;0;0;0,996153846383095
2024-10-01 03:19:00;0;0;0;0;0;0;0;0;0;0;0;0;0,99692307641873
2024-10-01 03:19:10;0;0;0;0;0;0;0;0;0;0;0;0;0,997692306454365
2024-10-01 03:19:20;0;0;0;0;0;0;0;0;0;0;0;0;0,998461545659946
2024-10-01 03:19:30;0;0;0;0;0;0;0;0;0;0;0;0;1,00000000114624
2024-10-01 03:19:40;0;0;0;0;0;0;0;0;0;0;0;0;1,00307692128878
2024-10-01 03:19:50;0;0;0;0;0;0;0;0;0;0;0;0;1,00307692128878
2024-10-01 03:20:00;0;0;0;0;0;0;0;0;0;0;0;0;1,00461538136005
2024-10-01 03:20:10;0;0;0;0;0;0;0;0;0;0;0;0;1,00769230150259
2024-10-01 03:20:20;0;0;0;0;0;0;0;0;0;0;0;0;1,01076922737635
2024-10-01 03:20:30;0;0;0;0;0;0;0;0;0;0;0;0;1,01615384450326
2024-10-01 03:20:40;0;0;0;0;0;0;0;0;0;0;0;0;1,01999999468143
2024-10-01 03:20:50;0;0;0;0;0;0;0;0;0;0;0;0;1,02615383611276
2024-10-01 03:21:00;0;0;0;0;0;0;0;0;0;0;0;0;1,03153844865469
2024-10-01 03:21:10;0;0;0;0;0;0;0;0;0;0;0;0;1,03692306807408
2024-10-01 03:21:20;0;0;0;0;0;0;0;0;0;0;0;0;1,04384614756474
2024-10-01 03:21:30;0;0;0;0;0;0;0;0;0;0;0;0;1,05000000618971
2024-10-01 03:21:40;0;0;0;0;0;0;0;0;0;0;0;0;1,05384615751413
2024-10-01 03:21:50;0;0;0;0;0;0;0;0;0;0;0;0;1,0615384716254
2024-10-01 03:22:00;0;0;0;0;0;0;0;0;0;0;0;0;1,07076923893048
2024-10-01 03:22:10;0;0;0;0;0;0;0;0;0;0;0;0;1,07769231154368
2024-10-01 03:22:20;0;0;0;0;0;0;0;0;0;0;0;0;1,08769230659191
2024-10-01 03:22:30;0;0;0;0;0;0;0;0;0;0;0;0;1,09538461153324
2024-10-01 03:22:40;0;0;0;0;0;0;0;0;0;0;0;0;1,10769230356583
2024-10-01 03:22:50;0;0;0;0;0;0;0;0;0;0;0;0;1,11769231007649
2024-10-01 03:23:00;0;0;0;0;0;0;0;0;0;0;0;0;1,12384616411649
2024-10-01 03:23:10;0;0;0;0;0;0;0;0;0;0;0;0;1,13230769680097
2024-10-01 03:23:20;0;0;0;0;0;0;0;0;0;0;0;0;1,13999999715732
2024-10-01 03:23:30;0;0;0;0;0;0;0;0;0;0;0;0;1,14846153901174
2024-10-01 03:23:40;0;0;0;0;0;0;0;0;0;0;0;0;1,15461539075925
2024-10-01 03:23:50;0;0;0;0;0;0;0;0;0;0;0;0;1,16307692573621
2024-10-01 03:24:00;0;0;0;0;0;0;0;0;0;0;0;0;1,17076923984748
2024-10-01 03:24:10;0;0;0;0;0;0;0;0;0;0;0;0;1,17615385009692
2024-10-01 03:24:20;0;0;0;0;0;0;0;0;0;0;0;0;1,18307692271013
2024-10-01 03:24:30;0;0;0;0;0;0;0;0;0;0;0;0;1,18999999303084
2024-10-01 03:24:40;0;0;0;0;0;0;0;0;0;0;0;0;1,19538460557277
2024-10-01 03:24:50;0;0;0;0;0;0;0;0;0;0;0;0;1,20230767589349
2024-10-01 03:25:00;0;0;0;0;0;0;0;0;0;0;0;0;1,21000000375968
2024-10-01 03:25:10;0;0;0;0;0;0;0;0;0;0;0;0;1,21692307637288
2024-10-01 03:25:20;0;0;0;0;0;0;0;0;0;0;0;0;1,2261538368005
2024-10-01 03:25:30;0;0;0;0;0;0;0;0;0;0;0;0;1,23384613715685
2024-10-01 03:25:40;0;0;0;0;0;0;0;0;0;0;0;0;1,24615382460447
2024-10-01 03:25:50;0;0;0;0;0;0;0;0;0;0;0;0;1,25307690409514
2024-10-01 03:26:00;0;0;0;0;0;0;0;0;0;0;0;0;1,26153845053453
2024-10-01 03:26:10;0;0;0;0;0;0;0;0;0;0;0;0;1,27076921096215
2024-10-01 03:26:20;0;0;0;0;0;0;0;0;0;0;0;0;1,27923076886397
2024-10-01 03:26:30;0;0;0;0;0;0;0;0;0;0;0;0;1,28538461373403
2024-10-01 03:26:40;0;0;0;0;0;0;0;0;0;0;0;0;1,29230769780966
2024-10-01 03:26:50;0;0;0;0;0;0;0;0;0;0;0;0;1,29923077730032
2024-10-01 03:27:00;0;0;0;0;0;0;0;0;0;0;0;0;1,30384616668408
2024-10-01 03:27:10;0;0;0;0;0;0;0;0;0;0;0;0;1,30692309599656
2024-10-01 03:27:20;0;0;0;0;0;0;0;0;0;0;0;0;1,30923078610347
2024-10-01 03:27:30;0;0;0;0;0;0;0;0;0;0;0;0;1,31384616631728
2024-10-01 03:27:40;0;0;0;0;0;0;0;0;0;0;0;0;1,31692308645982
2024-10-01 03:27:50;0;0;0;0;0;0;0;0;0;0;0;0;1,31846154653109
2024-10-01 03:28:00;0;0;0;0;0;0;0;0;0;0;0;0;1,3215384712586
2024-10-01 03:28:10;0;0;0;0;0;0;0;0;0;0;0;0;1,32307693591485
2024-10-01 03:28:20;0;0;0;0;0;0;0;0;0;0;0;0;1,32461539598612
2024-10-01 03:28:30;0;0;0;0;0;0;0;0;0;0;0;0;1,32538462602175
2024-10-01 03:28:40;0;0;0;0;0;0;0;0;0;0;0;0;1,33000001082054
2024-10-01 03:28:50;0;0;0;0;0;0;0;0;0;0;0;0;1,33153847089181
2024-10-01 03:29:00;0;0;0;0;0;0;0;0;0;0;0;0;1,33538463940987
2024-10-01 03:29:10;0;0;0;0;0;0;0;0;0;0;0;0;1,33769232951678
2024-10-01 03:29:20;0;0;0;0;0;0;0;0;0;0;0;0;1,34076925424429
2024-10-01 03:29:30;0;0;0;0;0;0;0;0;0;0;0;0;1,34153848427993
2024-10-01 03:29:40;0;0;0;0;0;0;0;0;0;0;0;0;1,3453846344581
2024-10-01 03:29:50;0;0;0;0;0;0;0;0;0;0;0;0;1,34692309452937
2024-10-01 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;1,35153847474318
2024-10-01 03:30:10;0;0;0;0;0;0;0;0;0;0;0;0;1,35307693481445
2024-10-01 03:30:20;0;0;0;0;0;0;0;0;0;0;0;0;1,35769231502826
2024-10-01 03:30:30;0;0;0;0;0;0;0;0;0;0;0;0;1,36000000513517
2024-10-01 03:30:40;0;0;0;0;0;0;0;0;0;0;0;0;1,3607692351708
2024-10-01 03:30:50;0;0;0;0;0;0;0;0;0;0;0;0;1,36230769524207
2024-10-01 03:31:00;0;0;0;0;0;0;0;0;0;0;0;0;1,36461538534898
2024-10-01 03:31:10;0;0;0;0;0;0;0;0;0;0;0;0;1,36692307545589
2024-10-01 03:31:20;0;0;0;0;0;0;0;0;0;0;0;0;1,36615384542025
2024-10-01 03:31:30;0;0;0;0;0;0;0;0;0;0;0;0;1,36769231007649
2024-10-01 03:31:40;0;0;0;0;0;0;0;0;0;0;0;0;1,36769231007649
2024-10-01 03:31:50;0;0;0;0;0;0;0;0;0;0;0;0;1,37000000935334
2024-10-01 03:32:00;0;0;0;0;0;0;0;0;0;0;0;0;1,37230769946025
2024-10-01 03:32:10;0;0;0;0;0;0;0;0;0;0;0;0;1,37538462877274
2024-10-01 03:32:20;0;0;0;0;0;0;0;0;0;0;0;0;1,37615385880837
2024-10-01 03:32:30;0;0;0;0;0;0;0;0;0;0;0;0;1,37769231887964
2024-10-01 03:32:40;0;0;0;0;0;0;0;0;0;0;0;0;1,38076923902218
2024-10-01 03:32:50;0;0;0;0;0;0;0;0;0;0;0;0;1,38153846905782
2024-10-01 03:33:00;0;0;0;0;0;0;0;0;0;0;0;0;1,38384615916472
2024-10-01 03:33:10;0;0;0;0;0;0;0;0;0;0;0;0;1,38461538920036
2024-10-01 03:33:20;0;0;0;0;0;0;0;0;0;0;0;0;1,38615384927163
2024-10-01 03:33:30;0;0;0;0;0;0;0;0;0;0;0;0;1,38846153937853
2024-10-01 03:33:40;0;0;0;0;0;0;0;0;0;0;0;0;1,38846153937853
2024-10-01 03:33:50;0;0;0;0;0;0;0;0;0;0;0;0;1,39076922948544
2024-10-01 03:34:00;0;0;0;0;0;0;0;0;0;0;0;0;1,39230768955671
2024-10-01 03:34:10;0;0;0;0;0;0;0;0;0;0;0;0;1,39384614962798
2024-10-01 03:34:20;0;0;0;0;0;0;0;0;0;0;0;0;1,39538460969925
2024-10-01 03:34:30;0;0;0;0;0;0;0;0;0;0;0;0;1,39769229980615
2024-10-01 03:34:40;0;0;0;0;0;0;0;0;0;0;0;0;1,3992307644624
2024-10-01 03:34:50;0;0;0;0;0;0;0;0;0;0;0;0;1,4015384545693
2024-10-01 03:35:00;0;0;0;0;0;0;0;0;0;0;0;0;1,40461537471184
2024-10-01 03:35:10;0;0;0;0;0;0;0;0;0;0;0;0;1,40769231319427
2024-10-01 03:35:20;0;0;0;0;0;0;0;0;0;0;0;0;1,41000000330118
2024-10-01 03:35:30;0;0;0;0;0;0;0;0;0;0;0;0;1,41461538351499
2024-10-01 03:35:40;0;0;0;0;0;0;0;0;0;0;0;0;1,41769231282748
2024-10-01 03:35:50;0;0;0;0;0;0;0;0;0;0;0;0;1,42076923297002
2024-10-01 03:36:00;0;0;0;0;0;0;0;0;0;0;0;0;1,42461538314819
2024-10-01 03:36:10;0;0;0;0;0;0;0;0;0;0;0;0;1,42846153332637
2024-10-01 03:36:20;0;0;0;0;0;0;0;0;0;0;0;0;1,43076922343327
2024-10-01 03:36:30;0;0;0;0;0;0;0;0;0;0;0;0;1,43461537361145
2024-10-01 03:36:40;0;0;0;0;0;0;0;0;0;0;0;0;1,43769229375399
2024-10-01 03:36:50;0;0;0;0;0;0;0;0;0;0;0;0;1,43923076299521
2024-10-01 03:37:00;0;0;0;0;0;0;0;0;0;0;0;0;1,44153845768708
2024-10-01 03:37:10;0;0;0;0;0;0;0;0;0;0;0;0;1,44076922765145
2024-10-01 03:37:20;0;0;0;0;0;0;0;0;0;0;0;0;1,44076923682139
2024-10-01 03:37:30;0;0;0;0;0;0;0;0;0;0;0;0;1,44076923682139
2024-10-01 03:37:40;0;0;0;0;0;0;0;0;0;0;0;0;1,43923077675012
2024-10-01 03:37:50;0;0;0;0;0;0;0;0;0;0;0;0;1,43615383826769
2024-10-01 03:38:00;0;0;0;0;0;0;0;0;0;0;0;0;1,43461537819642
2024-10-01 03:38:10;0;0;0;0;0;0;0;0;0;0;0;0;1,43153845805388
2024-10-01 03:38:20;0;0;0;0;0;0;0;0;0;0;0;0;1,42923076794698
2024-10-01 03:38:30;0;0;0;0;0;0;0;0;0;0;0;0;1,42615384780444
2024-10-01 03:38:40;0;0;0;0;0;0;0;0;0;0;0;0;1,42384615769753
2024-10-01 03:38:50;0;0;0;0;0;0;0;0;0;0;0;0;1,42230769762626
2024-10-01 03:39:00;0;0;0;0;0;0;0;0;0;0;0;0;1,41923077289875
2024-10-01 03:39:10;0;0;0;0;0;0;0;0;0;0;0;0;1,41538461355063
2024-10-01 03:39:20;0;0;0;0;0;0;0;0;0;0;0;0;1,41538461355063
2024-10-01 03:39:30;0;0;0;0;0;0;0;0;0;0;0;0;1,41461537893002
2024-10-01 03:39:40;0;0;0;0;0;0;0;0;0;0;0;0;1,41384614889438
2024-10-01 03:39:50;0;0;0;0;0;0;0;0;0;0;0;0;1,41461537893002
2024-10-01 03:40:00;0;0;0;0;0;0;0;0;0;0;0;0;1,41615383900129
2024-10-01 03:40:10;0;0;0;0;0;0;0;0;0;0;0;0;1,41692306903692
2024-10-01 03:40:20;0;0;0;0;0;0;0;0;0;0;0;0;1,41769229907256
2024-10-01 03:40:30;0;0;0;0;0;0;0;0;0;0;0;0;1,41615383900129
2024-10-01 03:40:40;0;0;0;0;0;0;0;0;0;0;0;0;1,41615383900129
2024-10-01 03:40:50;0;0;0;0;0;0;0;0;0;0;0;0;1,41615383900129
2024-10-01 03:41:00;0;0;0;0;0;0;0;0;0;0;0;0;1,41307691885875
2024-10-01 03:41:10;0;0;0;0;0;0;0;0;0;0;0;0;1,40923075951063
2024-10-01 03:41:20;0;0;0;0;0;0;0;0;0;0;0;0;1,40692306940372
2024-10-01 03:41:30;0;0;0;0;0;0;0;0;0;0;0;0;1,40230768918991
2024-10-01 03:41:40;0;0;0;0;0;0;0;0;0;0;0;0;1,40153845915428
2024-10-01 03:41:50;0;0;0;0;0;0;0;0;0;0;0;0;1,39615383973488
2024-10-01 03:42:00;0;0;0;0;0;0;0;0;0;0;0;0;1,39307691959234
2024-10-01 03:42:10;0;0;0;0;0;0;0;0;0;0;0;0;1,3899999994498
2024-10-01 03:42:20;0;0;0;0;0;0;0;0;0;0;0;0;1,38615384927163
2024-10-01 03:42:30;0;0;0;0;0;0;0;0;0;0;0;0;1,38076921609732
2024-10-01 03:42:40;0;0;0;0;0;0;0;0;0;0;0;0;1,37615383588351
2024-10-01 03:42:50;0;0;0;0;0;0;0;0;0;0;0;0;1,37230768112036
2024-10-01 03:43:00;0;0;0;0;0;0;0;0;0;0;0;0;1,36769230090655
2024-10-01 03:43:10;0;0;0;0;0;0;0;0;0;0;0;0;1,3653846016297
2024-10-01 03:43:20;0;0;0;0;0;0;0;0;0;0;0;0;1,36076922141589
2024-10-01 03:43:30;0;0;0;0;0;0;0;0;0;0;0;0;1,35769230127335
2024-10-01 03:43:40;0;0;0;0;0;0;0;0;0;0;0;0;1,35307692105954
2024-10-01 03:43:50;0;0;0;0;0;0;0;0;0;0;0;0;1,3523076910239
2024-10-01 03:44:00;0;0;0;0;0;0;0;0;0;0;0;0;1,35076923095263
2024-10-01 03:44:10;0;0;0;0;0;0;0;0;0;0;0;0;1,34923076171141
2024-10-01 03:44:20;0;0;0;0;0;0;0;0;0;0;0;0;1,34384614229202
2024-10-01 03:44:30;0;0;0;0;0;0;0;0;0;0;0;0;1,34307691684136
2024-10-01 03:44:40;0;0;0;0;0;0;0;0;0;0;0;0;1,34461537691263
2024-10-01 03:44:50;0;0;0;0;0;0;0;0;0;0;0;0;1,34230768680573
2024-10-01 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;1,34307691684136
2024-10-01 03:45:10;0;0;0;0;0;0;0;0;0;0;0;0;1,343846146877
2024-10-01 03:45:20;0;0;0;0;0;0;0;0;0;0;0;0;1,34307692601131
2024-10-01 03:45:30;0;0;0;0;0;0;0;0;0;0;0;0;1,34461539066755
2024-10-01 03:45:40;0;0;0;0;0;0;0;0;0;0;0;0;1,34615385073882
2024-10-01 03:45:50;0;0;0;0;0;0;0;0;0;0;0;0;1,34692308077445
2024-10-01 03:46:00;0;0;0;0;0;0;0;0;0;0;0;0;1,34923077088136
2024-10-01 03:46:10;0;0;0;0;0;0;0;0;0;0;0;0;1,35076923095263
2024-10-01 03:46:20;0;0;0;0;0;0;0;0;0;0;0;0;1,35461538571578
2024-10-01 03:46:30;0;0;0;0;0;0;0;0;0;0;0;0;1,35846153589395
2024-10-01 03:46:40;0;0;0;0;0;0;0;0;0;0;0;0;1,3623076906571
2024-10-01 03:46:50;0;0;0;0;0;0;0;0;0;0;0;0;1,3669230892108
2024-10-01 03:47:00;0;0;0;0;0;0;0;0;0;0;0;0;1,37153846942461
2024-10-01 03:47:10;0;0;0;0;0;0;0;0;0;0;0;0;1,37307693408086
2024-10-01 03:47:20;0;0;0;0;0;0;0;0;0;0;0;0;1,37769231429467
2024-10-01 03:47:30;0;0;0;0;0;0;0;0;0;0;0;0;1,37923077436594
2024-10-01 03:47:40;0;0;0;0;0;0;0;0;0;0;0;0;1,38000000440157
2024-10-01 03:47:50;0;0;0;0;0;0;0;0;0;0;0;0;1,38076923443721
2024-10-01 03:48:00;0;0;0;0;0;0;0;0;0;0;0;0;1,38076922985224
2024-10-01 03:48:10;0;0;0;0;0;0;0;0;0;0;0;0;1,37923076978097
2024-10-01 03:48:20;0;0;0;0;0;0;0;0;0;0;0;0;1,37923076978097
2024-10-01 03:48:30;0;0;0;0;0;0;0;0;0;0;0;0;1,37692307050412
2024-10-01 03:48:40;0;0;0;0;0;0;0;0;0;0;0;0;1,37384615036157
2024-10-01 03:48:50;0;0;0;0;0;0;0;0;0;0;0;0;1,36923076556279
2024-10-01 03:49:00;0;0;0;0;0;0;0;0;0;0;0;0;1,36692307545589
2024-10-01 03:49:10;0;0;0;0;0;0;0;0;0;0;0;0;1,36153845603649
2024-10-01 03:49:20;0;0;0;0;0;0;0;0;0;0;0;0;1,35769230127335
2024-10-01 03:49:30;0;0;0;0;0;0;0;0;0;0;0;0;1,35000000091699
2024-10-01 03:49:40;0;0;0;0;0;0;0;0;0;0;0;0;1,34384615604694
2024-10-01 03:49:50;0;0;0;0;0;0;0;0;0;0;0;0;1,33846154121252
2024-10-01 03:50:00;0;0;0;0;0;0;0;0;0;0;0;0;1,3323076917575
2024-10-01 03:50:10;0;0;0;0;0;0;0;0;0;0;0;0;1,3261538377175
2024-10-01 03:50:20;0;0;0;0;0;0;0;0;0;0;0;0;1,31999999743242
2024-10-01 03:50:30;0;0;0;0;0;0;0;0;0;0;0;0;1,30999999779921
2024-10-01 03:50:40;0;0;0;0;0;0;0;0;0;0;0;0;1,30307691830855
2024-10-01 03:50:50;0;0;0;0;0;0;0;0;0;0;0;0;1,29538460878225
2024-10-01 03:51:00;0;0;0;0;0;0;0;0;0;0;0;0;1,2869230738053
2024-10-01 03:51:10;0;0;0;0;0;0;0;0;0;0;0;0;1,27769230420773
2024-10-01 03:51:20;0;0;0;0;0;0;0;0;0;0;0;0;1,26846153461016
2024-10-01 03:51:30;0;0;0;0;0;0;0;0;0;0;0;0;1,2615384551195
2024-10-01 03:51:40;0;0;0;0;0;0;0;0;0;0;0;0;1,25307691555757
2024-10-01 03:51:50;0;0;0;0;0;0;0;0;0;0;0;0;1,24384614596
2024-10-01 03:52:00;0;0;0;0;0;0;0;0;0;0;0;0;1,23692307563928
2024-10-01 03:52:10;0;0;0;0;0;0;0;0;0;0;0;0;1,2300000007336
2024-10-01 03:52:20;0;0;0;0;0;0;0;0;0;0;0;0;1,22538462051978
2024-10-01 03:52:30;0;0;0;0;0;0;0;0;0;0;0;0;1,21692308095785
2024-10-01 03:52:40;0;0;0;0;0;0;0;0;0;0;0;0;1,21153845695349
2024-10-01 03:52:50;0;0;0;0;0;0;0;0;0;0;0;0;1,2046153820478
2024-10-01 03:53:00;0;0;0;0;0;0;0;0;0;0;0;0;1,19923077179835
2024-10-01 03:53:10;0;0;0;0;0;0;0;0;0;0;0;0;1,19000000678576
